,TIMESTAMP,tampico_water_level,head,depth_to_water_from_land_surface
23926,2019-03-08 11:00:00,7.52874,608.22,5.73
23927,2019-03-08 12:00:00,7.530102,608.22,5.73
23928,2019-03-08 13:00:00,7.528646,608.22,5.73
23929,2019-03-08 14:00:00,7.528234,608.22,5.73
23930,2019-03-08 15:00:00,7.533516,608.22,5.73
23931,2019-03-08 16:00:00,7.530172,608.22,5.73
23932,2019-03-08 17:00:00,7.529455,608.22,5.73
23933,2019-03-08 18:00:00,7.530703,608.22,5.73
23934,2019-03-08 19:00:00,7.530655,608.22,5.73
23935,2019-03-08 20:00:00,7.532293,608.22,5.73
23936,2019-03-08 21:00:00,7.531763,608.22,5.73
23937,2019-03-08 22:00:00,7.535109,608.21,5.74
23938,2019-03-08 23:00:00,7.534576,608.22,5.73
23939,2019-03-09 00:00:00,7.536261,608.21,5.74
23940,2019-03-09 01:00:00,7.531832,608.22,5.73
23941,2019-03-09 02:00:00,7.532776,608.22,5.73
23942,2019-03-09 03:00:00,7.526733,608.22,5.73
23943,2019-03-09 04:00:00,7.526064,608.22,5.73
23944,2019-03-09 05:00:00,7.530262,608.22,5.73
23945,2019-03-09 06:00:00,7.516953,608.23,5.72
23946,2019-03-09 07:00:00,7.520182,608.23,5.72
23947,2019-03-09 08:00:00,7.524059,608.23,5.72
23948,2019-03-09 09:00:00,7.512663,608.24,5.71
23949,2019-03-09 10:00:00,7.50729,608.24,5.71
23950,2019-03-09 11:00:00,7.498245,608.25,5.7
23951,2019-03-09 12:00:00,7.482262,608.27,5.68
23952,2019-03-09 13:00:00,7.462931,608.29,5.66
23953,2019-03-09 14:00:00,7.459564,608.29,5.66
23954,2019-03-09 15:00:00,7.398689,608.35,5.6
23955,2019-03-09 16:00:00,7.362658,608.39,5.56
23956,2019-03-09 17:00:00,7.314587,608.44,5.51
23957,2019-03-09 18:00:00,7.261787,608.49,5.46
23958,2019-03-09 19:00:00,7.229008,608.52,5.43
23959,2019-03-09 20:00:00,7.210232,608.54,5.41
23960,2019-03-09 21:00:00,7.206909,608.54,5.41
23961,2019-03-09 22:00:00,7.20887,608.54,5.41
23962,2019-03-09 23:00:00,7.204996,608.55,5.4
23963,2019-03-10 00:00:00,7.198835,608.55,5.4
23964,2019-03-10 01:00:00,7.190601,608.56,5.39
23965,2019-03-10 02:00:00,7.18255,608.57,5.38
23966,2019-03-10 03:00:00,7.169956,608.58,5.37
23967,2019-03-10 04:00:00,7.164328,608.59,5.36
23968,2019-03-10 05:00:00,7.160061,608.59,5.36
23969,2019-03-10 06:00:00,7.15284,608.6,5.35
23970,2019-03-10 07:00:00,7.148159,608.6,5.35
23971,2019-03-10 08:00:00,7.149933,608.6,5.35
23972,2019-03-10 09:00:00,7.154226,608.6,5.35
23973,2019-03-10 10:00:00,7.159069,608.59,5.36
23974,2019-03-10 11:00:00,7.166656,608.58,5.37
23975,2019-03-10 12:00:00,7.164513,608.59,5.36
23976,2019-03-10 13:00:00,7.154226,608.6,5.35
23977,2019-03-10 14:00:00,7.135471,608.61,5.34
23978,2019-03-10 15:00:00,7.121193,608.63,5.32
23979,2019-03-10 17:00:00,7.10486,608.65,5.3
23980,2019-03-10 18:00:00,7.086546,608.66,5.29
23981,2019-03-10 19:00:00,7.084124,608.67,5.28
23982,2019-03-10 20:00:00,7.082624,608.67,5.28
23983,2019-03-10 21:00:00,7.081287,608.67,5.28
23984,2019-03-10 22:00:00,7.083618,608.67,5.28
23985,2019-03-10 23:00:00,7.083664,608.67,5.28
23986,2019-03-11 00:00:00,7.083685,608.67,5.28
23987,2019-03-11 01:00:00,7.080179,608.67,5.28
23988,2019-03-11 02:00:00,7.079395,608.67,5.28
23989,2019-03-11 03:00:00,7.080019,608.67,5.28
23990,2019-03-11 04:00:00,7.07958,608.67,5.28
23991,2019-03-11 05:00:00,7.077206,608.67,5.28
23992,2019-03-11 06:00:00,7.077551,608.67,5.28
23993,2019-03-11 07:00:00,7.079165,608.67,5.28
23994,2019-03-11 08:00:00,7.08371,608.67,5.28
23995,2019-03-11 09:00:00,7.088205,608.66,5.29
23996,2019-03-11 10:00:00,7.087378,608.66,5.29
23997,2019-03-11 11:00:00,7.084816,608.67,5.28
23998,2019-03-11 12:00:00,7.08493,608.67,5.28
23999,2019-03-11 13:00:00,7.084309,608.67,5.28
24000,2019-03-11 14:00:00,7.076397,608.67,5.28
24001,2019-03-11 15:00:00,7.066017,608.68,5.27
24002,2019-03-11 16:00:00,7.054138,608.7,5.25
24003,2019-03-11 17:00:00,7.042927,608.71,5.24
24004,2019-03-11 18:00:00,7.030262,608.72,5.23
24005,2019-03-11 19:00:00,7.019699,608.73,5.22
24006,2019-03-11 20:00:00,7.014393,608.74,5.21
24007,2019-03-11 21:00:00,7.00708,608.74,5.21
24008,2019-03-11 22:00:00,7.002674,608.75,5.2
24009,2019-03-11 23:00:00,7.000668,608.75,5.2
24010,2019-03-12 00:00:00,6.998039,608.75,5.2
24011,2019-03-12 01:00:00,6.993517,608.76,5.19
24012,2019-03-12 02:00:00,6.990887,608.76,5.19
24013,2019-03-12 03:00:00,6.985075,608.76,5.19
24014,2019-03-12 04:00:00,6.983414,608.77,5.18
24015,2019-03-12 05:00:00,6.979332,608.77,5.18
24016,2019-03-12 06:00:00,6.97797,608.77,5.18
24017,2019-03-12 07:00:00,6.975523,608.77,5.18
24018,2019-03-12 08:00:00,6.972874,608.78,5.17
24019,2019-03-12 09:00:00,6.973219,608.78,5.17
24020,2019-03-12 10:00:00,6.970818,608.78,5.17
24021,2019-03-12 11:00:00,6.967543,608.78,5.17
24022,2019-03-12 12:00:00,6.959978,608.79,5.16
24023,2019-03-12 13:00:00,6.948629,608.8,5.15
24024,2019-03-12 14:00:00,6.927868,608.82,5.13
24025,2019-03-12 15:00:00,6.91366,608.84,5.11
24026,2019-03-12 16:00:00,6.901711,608.85,5.1
24027,2019-03-12 17:00:00,6.886093,608.86,5.09
24028,2019-03-12 18:00:00,6.875715,608.87,5.08
24029,2019-03-12 19:00:00,6.867386,608.88,5.07
24030,2019-03-12 20:00:00,6.857838,608.89,5.06
24031,2019-03-12 21:00:00,6.850431,608.9,5.05
24032,2019-03-12 22:00:00,6.85034,608.9,5.05
24033,2019-03-12 23:00:00,6.832602,608.92,5.03
24034,2019-03-13 00:00:00,6.805037,608.94,5.01
24035,2019-03-13 01:00:00,6.737219,609.01,4.94
24036,2019-03-13 02:00:00,6.677383,609.07,4.88
24037,2019-03-13 03:00:00,6.589981,609.16,4.79
24038,2019-03-13 04:00:00,6.549223,609.2,4.75
24039,2019-03-13 05:00:00,6.480577,609.27,4.68
24040,2019-03-13 06:00:00,6.440762,609.31,4.64
24041,2019-03-13 07:00:00,6.417442,609.33,4.62
24042,2019-03-13 08:00:00,6.394951,609.36,4.59
24043,2019-03-13 09:00:00,6.368355,609.38,4.57
24044,2019-03-13 10:00:00,6.335876,609.41,4.54
24045,2019-03-13 11:00:00,6.298187,609.45,4.5
24046,2019-03-13 12:00:00,6.258902,609.49,4.46
24047,2019-03-13 13:00:00,6.225409,609.52,4.43
24048,2019-03-13 14:00:00,6.1712,609.58,4.37
24049,2019-03-13 15:00:00,6.125181,609.62,4.33
24050,2019-03-13 16:00:00,6.103455,609.65,4.3
24051,2019-03-13 17:00:00,6.066456,609.68,4.27
24052,2019-03-13 18:00:00,6.049316,609.7,4.25
24053,2019-03-13 19:00:00,6.006918,609.74,4.21
24054,2019-03-13 20:00:00,5.95015,609.8,4.15
24055,2019-03-13 21:00:00,5.894075,609.86,4.09
24056,2019-03-13 22:00:00,5.853176,609.9,4.05
24057,2019-03-13 23:00:00,5.820883,609.93,4.02
24058,2019-03-14 00:00:00,5.801783,609.95,4.0
24059,2019-03-14 01:00:00,5.780331,609.97,3.98
24060,2019-03-14 02:00:00,5.764853,609.99,3.96
24061,2019-03-14 03:00:00,5.742594,610.01,3.94
24062,2019-03-14 04:00:00,5.721533,610.03,3.92
24063,2019-03-14 05:00:00,5.705109,610.04,3.91
24064,2019-03-14 06:00:00,5.693323,610.06,3.89
24065,2019-03-14 07:00:00,5.676369,610.07,3.88
24066,2019-03-14 08:00:00,5.661882,610.09,3.86
24067,2019-03-14 09:00:00,5.650118,610.1,3.85
24068,2019-03-14 10:00:00,5.629404,610.12,3.83
24069,2019-03-14 11:00:00,5.608044,610.14,3.81
24070,2019-03-14 12:00:00,5.591389,610.16,3.79
24071,2019-03-14 13:00:00,5.593397,610.16,3.79
24072,2019-03-14 14:00:00,5.592842,610.16,3.79
24073,2019-03-14 15:00:00,5.58643,610.16,3.79
24074,2019-03-14 16:00:00,5.594618,610.16,3.79
24075,2019-03-14 17:00:00,5.592842,610.16,3.79
24076,2019-03-14 18:00:00,5.593996,610.16,3.79
24077,2019-03-14 19:00:00,5.588783,610.16,3.79
24078,2019-03-14 20:00:00,5.589453,610.16,3.79
24079,2019-03-14 21:00:00,5.587952,610.16,3.79
24080,2019-03-14 22:00:00,5.593557,610.16,3.79
24081,2019-03-14 23:00:00,5.595196,610.15,3.8
24082,2019-03-15 00:00:00,5.591459,610.16,3.79
24083,2019-03-15 01:00:00,5.589821,610.16,3.79
24084,2019-03-15 02:00:00,5.596556,610.15,3.8
24085,2019-03-15 03:00:00,5.598057,610.15,3.8
24086,2019-03-15 04:00:00,5.609751,610.14,3.81
24087,2019-03-15 05:00:00,5.614758,610.14,3.81
24088,2019-03-15 06:00:00,5.620684,610.13,3.82
24089,2019-03-15 07:00:00,5.62546,610.12,3.83
24090,2019-03-15 08:00:00,5.626081,610.12,3.83
24091,2019-03-15 09:00:00,5.633373,610.12,3.83
24092,2019-03-15 10:00:00,5.64179,610.11,3.84
24093,2019-03-15 11:00:00,5.645319,610.1,3.85
24094,2019-03-15 12:00:00,5.648596,610.1,3.85
24095,2019-03-15 13:00:00,5.658537,610.09,3.86
24096,2019-03-15 14:00:00,5.658792,610.09,3.86
24097,2019-03-15 15:00:00,5.653646,610.1,3.85
24098,2019-03-15 16:00:00,5.66013,610.09,3.86
24099,2019-03-15 17:00:00,5.670971,610.08,3.87
24100,2019-03-15 18:00:00,5.674015,610.08,3.87
24101,2019-03-15 19:00:00,5.686977,610.06,3.89
24102,2019-03-15 20:00:00,5.691015,610.06,3.89
24103,2019-03-15 21:00:00,5.698145,610.05,3.9
24104,2019-03-15 22:00:00,5.70285,610.05,3.9
24105,2019-03-15 23:00:00,5.704025,610.05,3.9
24106,2019-03-16 00:00:00,5.708086,610.04,3.91
24107,2019-03-16 01:00:00,5.705364,610.04,3.91
24108,2019-03-16 02:00:00,5.711706,610.04,3.91
24109,2019-03-16 03:00:00,5.710669,610.04,3.91
24110,2019-03-16 04:00:00,5.712191,610.04,3.91
24111,2019-03-16 05:00:00,5.719273,610.03,3.92
24112,2019-03-16 06:00:00,5.726469,610.02,3.93
24113,2019-03-16 07:00:00,5.733181,610.02,3.93
24114,2019-03-16 08:00:00,5.734013,610.02,3.93
24115,2019-03-16 09:00:00,5.742271,610.01,3.94
24116,2019-03-16 10:00:00,5.748568,610.0,3.95
24117,2019-03-16 11:00:00,5.755003,609.99,3.96
24118,2019-03-16 12:00:00,5.753044,610.0,3.95
24119,2019-03-16 13:00:00,5.747944,610.0,3.95
24120,2019-03-16 14:00:00,5.73798,610.01,3.94
24121,2019-03-16 15:00:00,5.727785,610.02,3.93
24122,2019-03-16 16:00:00,5.727163,610.02,3.93
24123,2019-03-16 17:00:00,5.728384,610.02,3.93
24124,2019-03-16 18:00:00,5.728039,610.02,3.93
24125,2019-03-16 19:00:00,5.732882,610.02,3.93
24126,2019-03-16 20:00:00,5.738211,610.01,3.94
24127,2019-03-16 21:00:00,5.735027,610.01,3.94
24128,2019-03-16 22:00:00,5.735189,610.01,3.94
24129,2019-03-16 23:00:00,5.736181,610.01,3.94
24130,2019-03-17 00:00:00,5.73662,610.01,3.94
24131,2019-03-17 01:00:00,5.741026,610.01,3.94
24132,2019-03-17 02:00:00,5.741625,610.01,3.94
24133,2019-03-17 03:00:00,5.747414,610.0,3.95
24134,2019-03-17 04:00:00,5.7446,610.01,3.94
24135,2019-03-17 05:00:00,5.747116,610.0,3.95
24136,2019-03-17 06:00:00,5.754475,610.0,3.95
24137,2019-03-17 07:00:00,5.7631,609.99,3.96
24138,2019-03-17 08:00:00,5.769489,609.98,3.97
24139,2019-03-17 09:00:00,5.776871,609.97,3.98
24140,2019-03-17 10:00:00,5.783306,609.97,3.98
24141,2019-03-17 11:00:00,5.786604,609.96,3.99
24142,2019-03-17 12:00:00,5.789236,609.96,3.99
24143,2019-03-17 13:00:00,5.788843,609.96,3.99
24144,2019-03-17 14:00:00,5.785797,609.96,3.99
24145,2019-03-17 15:00:00,5.780077,609.97,3.98
24146,2019-03-17 16:00:00,5.784229,609.97,3.98
24147,2019-03-17 17:00:00,5.792534,609.96,3.99
24148,2019-03-17 18:00:00,5.796686,609.95,4.0
24149,2019-03-17 19:00:00,5.803837,609.95,4.0
24150,2019-03-17 20:00:00,5.809742,609.94,4.01
24151,2019-03-17 21:00:00,5.817955,609.93,4.02
24152,2019-03-17 22:00:00,5.822891,609.93,4.02
24153,2019-03-17 23:00:00,5.832533,609.92,4.03
24154,2019-03-18 00:00:00,5.839359,609.91,4.04
24155,2019-03-18 01:00:00,5.83996,609.91,4.04
24156,2019-03-18 02:00:00,5.844643,609.91,4.04
24157,2019-03-18 03:00:00,5.848425,609.9,4.05
24158,2019-03-18 04:00:00,5.846279,609.9,4.05
24159,2019-03-18 05:00:00,5.849878,609.9,4.05
24160,2019-03-18 06:00:00,5.853752,609.9,4.05
24161,2019-03-18 07:00:00,5.860489,609.89,4.06
24162,2019-03-18 08:00:00,5.866117,609.88,4.07
24163,2019-03-18 09:00:00,5.875759,609.87,4.08
24164,2019-03-18 10:00:00,5.881664,609.87,4.08
24165,2019-03-18 11:00:00,5.890268,609.86,4.09
24166,2019-03-18 12:00:00,5.888031,609.86,4.09
24167,2019-03-18 13:00:00,5.8908,609.86,4.09
24168,2019-03-18 14:00:00,5.885563,609.86,4.09
24169,2019-03-18 15:00:00,5.882887,609.87,4.08
24170,2019-03-18 16:00:00,5.883833,609.87,4.08
24171,2019-03-18 17:00:00,5.885448,609.86,4.09
24172,2019-03-18 18:00:00,5.889715,609.86,4.09
24173,2019-03-18 19:00:00,5.893383,609.86,4.09
24174,2019-03-18 20:00:00,5.899542,609.85,4.1
24175,2019-03-18 21:00:00,5.906208,609.84,4.11
24176,2019-03-18 22:00:00,5.91172,609.84,4.11
24177,2019-03-18 23:00:00,5.911745,609.84,4.11
24178,2019-03-19 00:00:00,5.918203,609.83,4.12
24179,2019-03-19 01:00:00,5.920464,609.83,4.12
24180,2019-03-19 02:00:00,5.924984,609.83,4.12
24181,2019-03-19 03:00:00,5.9242,609.83,4.12
24182,2019-03-19 04:00:00,5.925007,609.82,4.13
24183,2019-03-19 05:00:00,5.929783,609.82,4.13
24184,2019-03-19 06:00:00,5.935297,609.81,4.14
24185,2019-03-19 07:00:00,5.943598,609.81,4.14
24186,2019-03-19 08:00:00,5.951096,609.8,4.15
24187,2019-03-19 09:00:00,5.954395,609.8,4.15
24188,2019-03-19 10:00:00,5.956308,609.79,4.16
24189,2019-03-19 11:00:00,5.95871,609.79,4.16
24190,2019-03-19 12:00:00,5.956242,609.79,4.16
24191,2019-03-19 13:00:00,5.957855,609.79,4.16
24192,2019-03-19 14:00:00,5.947222,609.8,4.15
24193,2019-03-19 15:00:00,5.936726,609.81,4.14
24194,2019-03-19 16:00:00,5.935041,609.81,4.14
24195,2019-03-19 17:00:00,5.927177,609.82,4.13
24196,2019-03-19 18:00:00,5.930407,609.82,4.13
24197,2019-03-19 19:00:00,5.928398,609.82,4.13
24198,2019-03-19 20:00:00,5.929205,609.82,4.13
24199,2019-03-19 21:00:00,5.927475,609.82,4.13
24200,2019-03-19 22:00:00,5.935411,609.81,4.14
24201,2019-03-19 23:00:00,5.944544,609.81,4.14
24202,2019-03-20 00:00:00,5.943508,609.81,4.14
24203,2019-03-20 01:00:00,5.942883,609.81,4.14
24204,2019-03-20 02:00:00,5.951305,609.8,4.15
24205,2019-03-20 03:00:00,5.943277,609.81,4.14
24206,2019-03-20 04:00:00,5.92782,609.82,4.13
24207,2019-03-20 05:00:00,5.910753,609.84,4.11
24208,2019-03-20 06:00:00,5.915043,609.83,4.12
24209,2019-03-20 07:00:00,5.916773,609.83,4.12
24210,2019-03-20 08:00:00,5.921455,609.83,4.12
24211,2019-03-20 09:00:00,5.911837,609.84,4.11
24212,2019-03-20 10:00:00,5.909437,609.84,4.11
24213,2019-03-20 11:00:00,5.914513,609.84,4.11
24214,2019-03-20 12:00:00,5.906738,609.84,4.11
24215,2019-03-20 13:00:00,5.903324,609.85,4.1
24216,2019-03-20 14:00:00,5.893705,609.86,4.09
24217,2019-03-20 15:00:00,5.886856,609.86,4.09
24218,2019-03-20 16:00:00,5.884687,609.87,4.08
24219,2019-03-20 17:00:00,5.883602,609.87,4.08
24220,2019-03-20 18:00:00,5.893452,609.86,4.09
24221,2019-03-20 19:00:00,5.904963,609.85,4.1
24222,2019-03-20 20:00:00,5.913359,609.84,4.11
24223,2019-03-20 21:00:00,5.92835,609.82,4.13
24224,2019-03-20 22:00:00,5.932528,609.82,4.13
24225,2019-03-20 23:00:00,5.937071,609.81,4.14
24226,2019-03-21 00:00:00,5.941294,609.81,4.14
24227,2019-03-21 01:00:00,5.946875,609.8,4.15
24228,2019-03-21 02:00:00,5.951212,609.8,4.15
24229,2019-03-21 03:00:00,5.952158,609.8,4.15
24230,2019-03-21 04:00:00,5.94948,609.8,4.15
24231,2019-03-21 05:00:00,5.959425,609.79,4.16
24232,2019-03-21 06:00:00,5.966274,609.78,4.17
24233,2019-03-21 07:00:00,5.970795,609.78,4.17
24234,2019-03-21 08:00:00,5.98016,609.77,4.18
24235,2019-03-21 09:00:00,5.985352,609.76,4.19
24236,2019-03-21 10:00:00,5.986942,609.76,4.19
24237,2019-03-21 11:00:00,5.99234,609.76,4.19
24238,2019-03-21 12:00:00,5.99324,609.76,4.19
24239,2019-03-21 13:00:00,5.989296,609.76,4.19
24240,2019-03-21 14:00:00,5.983805,609.77,4.18
24241,2019-03-21 15:00:00,5.96648,609.78,4.17
24242,2019-03-21 16:00:00,5.960392,609.79,4.16
24243,2019-03-21 17:00:00,5.966228,609.78,4.17
24244,2019-03-21 18:00:00,5.961615,609.79,4.16
24245,2019-03-21 19:00:00,5.958941,609.79,4.16
24246,2019-03-21 20:00:00,5.960554,609.79,4.16
24247,2019-03-21 21:00:00,5.970911,609.78,4.17
24248,2019-03-21 22:00:00,5.972572,609.78,4.17
24249,2019-03-21 23:00:00,5.976702,609.77,4.18
24250,2019-03-22 00:00:00,5.978409,609.77,4.18
24251,2019-03-22 01:00:00,5.982214,609.77,4.18
24252,2019-03-22 02:00:00,5.984957,609.77,4.18
24253,2019-03-22 03:00:00,5.986549,609.76,4.19
24254,2019-03-22 04:00:00,5.985928,609.76,4.19
24255,2019-03-22 05:00:00,5.994923,609.76,4.19
24256,2019-03-22 06:00:00,6.002398,609.75,4.2
24257,2019-03-22 07:00:00,6.013561,609.74,4.21
24258,2019-03-22 08:00:00,6.028671,609.72,4.23
24259,2019-03-22 09:00:00,6.037022,609.71,4.24
24260,2019-03-22 10:00:00,6.041773,609.71,4.24
24261,2019-03-22 11:00:00,6.045763,609.7,4.25
24262,2019-03-22 12:00:00,6.048647,609.7,4.25
24263,2019-03-22 13:00:00,6.044956,609.71,4.24
24264,2019-03-22 14:00:00,6.047148,609.7,4.25
24265,2019-03-22 15:00:00,6.048,609.7,4.25
24266,2019-03-22 16:00:00,6.049568,609.7,4.25
24267,2019-03-22 17:00:00,6.053144,609.7,4.25
24268,2019-03-22 18:00:00,6.05718,609.69,4.26
24269,2019-03-22 19:00:00,6.058428,609.69,4.26
24270,2019-03-22 20:00:00,6.062532,609.69,4.26
24271,2019-03-22 21:00:00,6.067284,609.68,4.27
24272,2019-03-22 22:00:00,6.071459,609.68,4.27
24273,2019-03-22 23:00:00,6.07522,609.67,4.28
24274,2019-03-23 00:00:00,6.083502,609.67,4.28
24275,2019-03-23 01:00:00,6.08613,609.66,4.29
24276,2019-03-23 02:00:00,6.091736,609.66,4.29
24277,2019-03-23 03:00:00,6.094389,609.66,4.29
24278,2019-03-23 04:00:00,6.091782,609.66,4.29
24279,2019-03-23 05:00:00,6.095751,609.65,4.3
24280,2019-03-23 06:00:00,6.105207,609.64,4.31
24281,2019-03-23 07:00:00,6.110882,609.64,4.31
24282,2019-03-23 08:00:00,6.114527,609.64,4.31
24283,2019-03-23 09:00:00,6.121815,609.63,4.32
24284,2019-03-23 10:00:00,6.117411,609.63,4.32
24285,2019-03-23 11:00:00,6.117317,609.63,4.32
24286,2019-03-23 12:00:00,6.109127,609.64,4.31
24287,2019-03-23 13:00:00,6.104561,609.65,4.3
24288,2019-03-23 14:00:00,6.099531,609.65,4.3
24289,2019-03-23 15:00:00,6.091921,609.66,4.29
24290,2019-03-23 16:00:00,6.099234,609.65,4.3
24291,2019-03-23 17:00:00,6.088228,609.66,4.29
24292,2019-03-23 18:00:00,6.092703,609.66,4.29
24293,2019-03-23 19:00:00,6.096395,609.65,4.3
24294,2019-03-23 20:00:00,6.095381,609.65,4.3
24295,2019-03-23 21:00:00,6.103731,609.65,4.3
24296,2019-03-23 22:00:00,6.105253,609.64,4.31
24297,2019-03-23 23:00:00,6.104191,609.65,4.3
24298,2019-03-24 00:00:00,6.11208,609.64,4.31
24299,2019-03-24 01:00:00,6.105944,609.64,4.31
24300,2019-03-24 02:00:00,6.111595,609.64,4.31
24301,2019-03-24 03:00:00,6.110697,609.64,4.31
24302,2019-03-24 04:00:00,6.106428,609.64,4.31
24303,2019-03-24 05:00:00,6.10486,609.65,4.3
24304,2019-03-24 06:00:00,6.107906,609.64,4.31
24305,2019-03-24 07:00:00,6.113811,609.64,4.31
24306,2019-03-24 08:00:00,6.113718,609.64,4.31
24307,2019-03-24 09:00:00,6.118357,609.63,4.32
24308,2019-03-24 10:00:00,6.117132,609.63,4.32
24309,2019-03-24 11:00:00,6.118332,609.63,4.32
24310,2019-03-24 12:00:00,6.117687,609.63,4.32
24311,2019-03-24 13:00:00,6.107029,609.64,4.31
24312,2019-03-24 14:00:00,6.096373,609.65,4.3
24313,2019-03-24 15:00:00,6.098148,609.65,4.3
24314,2019-03-24 16:00:00,6.106062,609.64,4.31
24315,2019-03-24 17:00:00,6.114111,609.64,4.31
24316,2019-03-24 18:00:00,6.11598,609.63,4.32
24317,2019-03-24 19:00:00,6.119577,609.63,4.32
24318,2019-03-24 20:00:00,6.122852,609.63,4.32
24319,2019-03-24 21:00:00,6.127583,609.62,4.33
24320,2019-03-24 22:00:00,6.134272,609.62,4.33
24321,2019-03-24 23:00:00,6.143614,609.61,4.34
24322,2019-03-25 00:00:00,6.148504,609.6,4.35
24323,2019-03-25 01:00:00,6.147997,609.6,4.35
24324,2019-03-25 02:00:00,6.157522,609.59,4.36
24325,2019-03-25 03:00:00,6.153669,609.6,4.35
24326,2019-03-25 04:00:00,6.154293,609.6,4.35
24327,2019-03-25 05:00:00,6.155907,609.59,4.36
24328,2019-03-25 06:00:00,6.161352,609.59,4.36
24329,2019-03-25 07:00:00,6.169333,609.58,4.37
24330,2019-03-25 08:00:00,6.177637,609.57,4.38
24331,2019-03-25 09:00:00,6.181973,609.57,4.38
24332,2019-03-25 10:00:00,6.187532,609.56,4.39
24333,2019-03-25 11:00:00,6.190441,609.56,4.39
24334,2019-03-25 12:00:00,6.189655,609.56,4.39
24335,2019-03-25 13:00:00,6.186909,609.56,4.39
24336,2019-03-25 14:00:00,6.181396,609.57,4.38
24337,2019-03-25 15:00:00,6.175976,609.57,4.38
24338,2019-03-25 16:00:00,6.180521,609.57,4.38
24339,2019-03-25 17:00:00,6.188156,609.56,4.39
24340,2019-03-25 18:00:00,6.189793,609.56,4.39
24341,2019-03-25 19:00:00,6.195953,609.55,4.4
24342,2019-03-25 20:00:00,6.200104,609.55,4.4
24343,2019-03-25 21:00:00,6.208317,609.54,4.41
24344,2019-03-25 22:00:00,6.215305,609.53,4.42
24345,2019-03-25 23:00:00,6.219782,609.53,4.42
24346,2019-03-26 00:00:00,6.223471,609.53,4.42
24347,2019-03-26 01:00:00,6.224787,609.53,4.42
24348,2019-03-26 02:00:00,6.227047,609.52,4.43
24349,2019-03-26 03:00:00,6.227924,609.52,4.43
24350,2019-03-26 04:00:00,6.230022,609.52,4.43
24351,2019-03-26 05:00:00,6.235996,609.51,4.44
24352,2019-03-26 06:00:00,6.242502,609.51,4.44
24353,2019-03-26 07:00:00,6.251106,609.5,4.45
24354,2019-03-26 08:00:00,6.256042,609.49,4.46
24355,2019-03-26 09:00:00,6.260355,609.49,4.46
24356,2019-03-26 10:00:00,6.267231,609.48,4.47
24357,2019-03-26 11:00:00,6.268637,609.48,4.47
24358,2019-03-26 12:00:00,6.268337,609.48,4.47
24359,2019-03-26 13:00:00,6.261185,609.49,4.46
24360,2019-03-26 14:00:00,6.254982,609.5,4.45
24361,2019-03-26 15:00:00,6.25828,609.49,4.46
24362,2019-03-26 16:00:00,6.255119,609.49,4.46
24363,2019-03-26 17:00:00,6.253757,609.5,4.45
24364,2019-03-26 18:00:00,6.259018,609.49,4.46
24365,2019-03-26 19:00:00,6.260469,609.49,4.46
24366,2019-03-26 20:00:00,6.261925,609.49,4.46
24367,2019-03-26 21:00:00,6.26866,609.48,4.47
24368,2019-03-26 22:00:00,6.268543,609.48,4.47
24369,2019-03-26 23:00:00,6.270205,609.48,4.47
24370,2019-03-27 00:00:00,6.271358,609.48,4.47
24371,2019-03-27 01:00:00,6.275557,609.47,4.48
24372,2019-03-27 02:00:00,6.281994,609.47,4.48
24373,2019-03-27 03:00:00,6.282385,609.47,4.48
24374,2019-03-27 04:00:00,6.279593,609.47,4.48
24375,2019-03-27 05:00:00,6.28566,609.46,4.49
24376,2019-03-27 06:00:00,6.28635,609.46,4.49
24377,2019-03-27 07:00:00,6.292442,609.46,4.49
24378,2019-03-27 08:00:00,6.297447,609.45,4.5
24379,2019-03-27 09:00:00,6.2983,609.45,4.5
24380,2019-03-27 10:00:00,6.297838,609.45,4.5
24381,2019-03-27 11:00:00,6.300516,609.45,4.5
24382,2019-03-27 12:00:00,6.292303,609.46,4.49
24383,2019-03-27 13:00:00,6.283976,609.47,4.48
24384,2019-03-27 14:00:00,6.274035,609.48,4.47
24385,2019-03-27 15:00:00,6.272327,609.48,4.47
24386,2019-03-27 16:00:00,6.263332,609.49,4.46
24387,2019-03-27 17:00:00,6.264484,609.49,4.46
24388,2019-03-27 18:00:00,6.260332,609.49,4.46
24389,2019-03-27 19:00:00,6.270229,609.48,4.47
24390,2019-03-27 20:00:00,6.28236,609.47,4.48
24391,2019-03-27 21:00:00,6.291866,609.46,4.49
24392,2019-03-27 22:00:00,6.30356,609.45,4.5
24393,2019-03-27 23:00:00,6.30822,609.44,4.51
24394,2019-03-28 00:00:00,6.307413,609.44,4.51
24395,2019-03-28 01:00:00,6.308796,609.44,4.51
24396,2019-03-28 02:00:00,6.311079,609.44,4.51
24397,2019-03-28 03:00:00,6.313179,609.44,4.51
24398,2019-03-28 04:00:00,6.315462,609.43,4.52
24399,2019-03-28 05:00:00,6.320791,609.43,4.52
24400,2019-03-28 06:00:00,6.328449,609.42,4.53
24401,2019-03-28 07:00:00,6.333685,609.42,4.53
24402,2019-03-28 08:00:00,6.340374,609.41,4.54
24403,2019-03-28 09:00:00,6.345703,609.4,4.55
24404,2019-03-28 10:00:00,6.350086,609.4,4.55
24405,2019-03-28 11:00:00,6.357122,609.39,4.56
24406,2019-03-28 12:00:00,6.359545,609.39,4.56
